tiempo,Ti_CB,Ti_CA,Ti_CI01,Ti_CI03,To,Ti_Ccomb,Ti
15/06/2019 16:30,28.69961931,28.12681629,28.42234395,28.47217421,28.9,28.02852892,28.2126935
15/06/2019 16:40,28.75966737,28.1813877,28.43419737,28.51219464,28.7,28.04160164,27.2251263
15/06/2019 16:50,28.79035111,28.23068821,28.63607701,28.60662557,28.9,28.19814121,27.5077828
15/06/2019 17:00,28.80391604,28.26203179,28.6276734,28.64440488,28.7,28.30261262,27.5250883
15/06/2019 17:10,28.85545957,28.30197495,28.5468506,28.64355196,28.7,28.25978869,27.1443673
15/06/2019 17:20,28.82929552,28.26714657,28.45666789,28.57915099,28.5,28.16725562,26.741726
15/06/2019 17:30,28.78396682,28.2221642,28.18353735,28.42013481,28,28.02224698,26.8744015
15/06/2019 17:40,28.74760782,28.19303306,28.10299519,28.35278683,28,27.96513639,27.157058
15/06/2019 17:50,28.71979503,28.16858646,28.06822141,28.33740959,27.8,27.92750549,26.753263
15/06/2019 18:00,28.70889249,28.15712596,28.09064887,28.35852756,27.9,27.91871697,26.6205875
15/06/2019 18:10,28.69338379,28.14151315,28.09761601,28.36522398,27.8,27.90526103,27.0855286
15/06/2019 18:20,28.66166498,28.11195213,28.08712988,28.35146426,27.5,27.87117926,26.5513655
15/06/2019 18:30,28.6398225,28.09476271,27.98945371,28.29201956,27.6,27.83904081,26.9009366
15/06/2019 18:40,28.6391625,28.09801058,27.9390349,28.25951264,27.6,27.83342279,26.5605951
15/06/2019 18:50,28.64391155,28.10650354,27.89811075,28.23715645,27.5,27.82707178,26.9205495
15/06/2019 19:00,28.64718008,28.11262071,27.90205215,28.24149286,27.5,27.82938109,26.268709
15/06/2019 19:10,28.63606711,28.10276643,27.94847755,28.26824355,27.4,27.83285634,26.4048456
15/06/2019 19:20,28.58144715,28.0511064,27.89529862,28.22654424,27.2,27.78225805,26.4452251
15/06/2019 19:30,28.52256621,27.99767638,27.80948741,28.15748746,27.2,27.72255364,26.499449
15/06/2019 19:40,28.47367244,27.95708067,27.64550762,28.04952526,27,27.64527672,26.3436995
15/06/2019 19:50,28.43595976,27.92436497,27.62033864,28.01861665,26.8,27.61170876,26.9067051
15/06/2019 20:00,28.39548986,27.88660666,27.62645809,28.0105925,26.5,27.58558955,26.4290733
15/06/2019 20:10,28.36026212,27.85465065,27.59016779,27.98370305,26.5,27.55332559,26.2006407
15/06/2019 20:20,28.32809385,27.82702257,27.50746401,27.93109036,26.4,27.51065942,26.453301
15/06/2019 20:30,28.29834175,27.80410367,27.46656605,27.90708919,26.4,27.46452717,26.5075249
15/06/2019 20:40,28.26129042,27.77314241,27.49340775,27.89194903,26.2,27.44699342,26.8547886
15/06/2019 20:50,28.21968035,27.73684451,27.46422607,27.84605517,26.1,27.42256629,26.4371492
15/06/2019 21:00,28.18507869,27.70736253,27.3124407,27.76340133,26.1,27.39761588,26.8594034
15/06/2019 21:10,28.16171152,27.68472901,27.35462714,27.75951964,26.1,27.38845606,25.7310848
15/06/2019 21:20,28.11517376,27.6500736,26.7257438,27.3683053,26.1,27.07324277,25.3503638
15/06/2019 21:30,27.96193157,27.50544664,25.64409339,26.79132907,24.3,26.50316564,25.6826294
15/06/2019 21:40,27.82248009,27.37104896,24.96403946,26.11209924,23.5,25.83463842,24.6546827
15/06/2019 21:50,27.62723146,27.22863576,24.69825159,25.91895197,23.5,25.70033885,24.9673354
15/06/2019 22:00,27.55953039,27.127657,24.60845705,25.88171127,23.2,25.67163274,23.7582578
15/06/2019 22:10,27.41117032,27.00566928,23.64569796,25.0485144,22.5,24.88255529,24.3639503
15/06/2019 22:20,27.38899666,26.92097748,24.0761173,25.51845521,22,25.0015634,24.4585537
15/06/2019 22:30,27.33803977,26.86277737,24.11983456,25.66768058,22,25.22490489,24.7596694
15/06/2019 22:40,27.31352179,26.88633142,24.56028023,25.91664239,22.2,25.51979092,24.6858326
15/06/2019 22:50,27.29383848,26.86661124,24.5436086,25.81427351,22.4,25.60797644,24.8254303
15/06/2019 23:00,27.25836079,26.83666151,24.54815337,25.79575441,22.6,25.54110432,24.80351
15/06/2019 23:10,27.20051526,26.78554357,24.30333208,25.65230581,22.5,25.39240894,24.6673734
15/06/2019 23:20,27.16348455,26.75066867,24.76176817,25.91678159,22.2,25.61958516,24.5750774
15/06/2019 23:30,27.09995384,26.68584075,24.45133964,25.70840205,22,25.39685156,24.7446713
15/06/2019 23:40,27.03796174,26.67023738,24.5778389,25.83456179,22.1,25.57733162,24.6489142
15/06/2019 23:50,27.00112997,26.63527799,24.84593456,26.01165085,22.2,25.74886294,24.3028042
15/06/2019 23:59,26.942282,26.55849261,24.42725433,25.78435989,22.2,25.50604654,
16/06/2019 00:00,,,,,,,24.3408763
16/06/2019 00:10,26.94804708,26.55927595,24.92080202,26.01733258,22.3,25.71641064,24.3016505
16/06/2019 00:20,26.89944121,26.50532184,25.42678591,26.15888074,22,25.83802237,24.6708345
16/06/2019 00:30,26.82867693,26.43483714,25.41256881,26.11789898,21.9,25.79820647,24.3708725
16/06/2019 00:40,26.75383642,26.36561892,25.18334081,26.02282604,21.9,25.73203183,24.4216353
16/06/2019 00:50,26.67599924,26.29540242,24.79494091,25.83345216,21.7,25.54507991,24.1424399
16/06/2019 01:00,26.63077086,26.25391341,24.8982023,25.79630578,21.7,25.50014531,24.1470547
16/06/2019 01:10,26.56413484,26.19115346,24.47194947,25.6288813,21.5,25.34311009,23.8609371
16/06/2019 01:20,26.47545619,26.10847465,23.76242276,25.2108888,21.2,24.95630191,24.0905234
16/06/2019 01:30,26.41048936,26.04613705,23.71268496,25.23945958,20.9,24.97680591,23.8551686
16/06/2019 01:40,26.32604835,25.96569245,23.72924437,25.19003822,20.9,24.92444173,23.7017265
16/06/2019 01:50,26.28451959,25.92831959,23.60008551,25.03170848,21.1,24.77917602,23.7836392
16/06/2019 02:00,26.22350243,25.87297434,23.32721036,24.8009452,21.2,24.56868573,23.8586297
16/06/2019 02:10,26.16000784,25.81443182,23.55559353,24.85031104,21.2,24.613386,23.4282996
16/06/2019 02:20,26.05977887,25.72074129,22.94717434,24.45815524,21,24.24136998,23.3256203
16/06/2019 02:30,26.02151265,25.64354771,22.90174357,24.33550851,20.9,24.11525606,23.4444514
16/06/2019 02:40,26.02133011,25.66990243,23.65982256,24.82740205,21,24.58784431,23.476755
16/06/2019 02:50,26.00360643,25.67566081,23.75225533,25.11325071,21.1,24.86671909,23.5828954
16/06/2019 03:00,25.8968346,25.57696022,22.85724887,24.39023659,21,24.17283342,23.7248005
16/06/2019 03:10,25.84797661,25.48343998,22.70131494,24.34506628,21,23.87884601,23.4029182
16/06/2019 03:20,25.78360713,25.42055063,22.80822824,24.27933905,21,23.89412731,23.4732939
16/06/2019 03:30,25.78301742,25.44542002,23.28424409,24.52648137,21.1,24.23365545,23.5379011
16/06/2019 03:40,25.74053196,25.4236398,23.25296719,24.53571958,20.9,24.29940332,23.4790624
16/06/2019 03:50,25.65640331,25.34970432,22.94045739,24.32054123,20.8,24.10901884,23.3440795
16/06/2019 04:00,25.57189596,25.26796618,22.77307121,24.15006021,20.7,23.94075047,23.4144552
16/06/2019 04:10,25.57678376,25.27308056,23.24694549,24.43770761,20.7,24.20986735,23.4121478
16/06/2019 04:20,25.57021609,25.2652871,23.60696934,24.69115945,20.8,24.44676715,23.5079049
16/06/2019 04:30,25.54172389,25.23593091,23.84836166,24.76379197,20.8,24.52169829,23.7155709
16/06/2019 04:40,25.50671963,25.20218321,23.96407485,24.7407295,21,24.50679987,23.2656279
16/06/2019 04:50,25.4684562,25.16615095,23.91325745,24.68533746,20.9,24.4565811,23.5540529
16/06/2019 05:00,25.42413743,25.12506014,23.83268952,24.63368001,21,24.40925444,23.2333243
16/06/2019 05:10,25.38663636,25.09071734,23.82034609,24.6143405,21.2,24.38576819,23.6440415
16/06/2019 05:20,25.35979327,25.06616947,23.85173172,24.62993705,21.3,24.39637079,23.4963679
16/06/2019 05:30,25.32774885,25.03636373,23.74289687,24.58556152,21.2,24.3540761,23.4294533
16/06/2019 05:40,25.27496263,24.9870157,23.43138176,24.39688146,21.2,24.18047882,23.2483224
16/06/2019 05:50,25.23230326,24.94742838,23.38935545,24.3263976,21.3,24.12152227,23.3890738
16/06/2019 06:00,25.20516668,24.92201697,23.60696786,24.42251767,21.3,24.20203971,28.5518813
16/06/2019 06:10,25.16570771,24.88459142,23.57250191,24.41506922,21.2,24.19380268,28.5518813
16/06/2019 06:20,25.12786628,24.8486317,23.65160797,24.42393835,21.2,24.20781214,28.5518813
16/06/2019 06:30,25.09492481,24.81766277,23.71433731,24.429735,21.2,24.2196699,28.5518813
16/06/2019 06:40,25.06591523,24.79080036,23.71098511,24.41208097,21.2,24.19834951,28.5518813
16/06/2019 06:50,25.03651837,24.76378039,23.5532543,24.34784226,21.2,24.14120984,28.5518813
16/06/2019 07:00,25.0297038,24.75862231,23.53704159,24.34819618,21.4,24.14771777,28.5518813
16/06/2019 07:10,25.04517042,24.77500795,23.65483515,24.40540123,21.6,24.19991937,28.5518813
16/06/2019 07:20,25.08355588,24.81394667,23.7321122,24.4624525,21.8,24.27567458,28.5518813
16/06/2019 07:30,25.18344315,24.91256986,23.75202273,24.51857913,22.1,24.335054,28.5518813
16/06/2019 07:40,25.34163952,25.06702823,23.94767625,24.67652818,22.7,24.48289494,28.5518813
16/06/2019 07:50,25.4038849,25.12746794,24.10971794,24.78556191,22.9,24.57792925,28.5518813
16/06/2019 08:00,25.3232779,25.05043595,23.8440232,24.62329185,22.5,24.42441756,28.5518813
16/06/2019 08:10,25.22852761,24.95805882,23.72950797,24.51594928,22.3,24.32332892,28.5518813
16/06/2019 08:20,25.19914283,24.92868297,23.91001349,24.58121879,22.1,24.38051594,28.5518813
16/06/2019 08:30,25.25560993,24.98374176,23.83934181,24.58042184,22.4,24.38619417,28.5518813
16/06/2019 08:40,25.38624724,25.10963073,23.90417215,24.6588651,22.8,24.46619641,28.5518813
16/06/2019 08:50,25.48526321,25.20799125,24.13843497,24.81168947,23.1,24.61521092,28.5518813
16/06/2019 09:00,25.51166773,25.2360688,24.25596472,24.89339085,23.2,24.69442097,28.5518813
16/06/2019 09:10,25.52732599,25.25141162,24.47726984,25.01195985,23.5,24.8008496,28.5518813
16/06/2019 09:20,25.58416156,25.30554075,24.71001983,25.16602541,23.9,24.9264426,28.5518813
16/06/2019 09:30,25.66278224,25.38291656,24.55071521,25.11632323,23.9,24.90520385,28.5518813
16/06/2019 09:40,25.82268586,25.53702504,24.6664632,25.23773205,24.1,25.03261819,28.5518813
16/06/2019 09:50,25.96915588,25.68738178,25.15679192,25.51836918,25.3,25.30511516,28.5518813
16/06/2019 10:00,26.12515911,25.83332783,25.44776826,25.74532046,25.1,25.52332181,28.5518813
16/06/2019 10:10,26.21191318,25.92007971,25.61349157,25.86082096,25.8,25.63937984,28.5518813
16/06/2019 10:20,26.31308676,26.02047698,25.77345284,25.95414834,25.8,25.76852502,28.5518813
16/06/2019 10:30,26.40568087,26.10589525,25.83876605,26.0224418,25.8,25.85286665,28.5518813
16/06/2019 10:40,26.39240475,26.0893157,25.3341053,25.82794293,24.7,25.63369422,28.5518813
16/06/2019 10:50,26.47305243,26.15306579,25.55440005,25.95079904,25.7,25.72615283,28.5518813
16/06/2019 11:00,26.59731106,26.26745588,26.03216043,26.22651094,26.3,25.99289526,28.5518813
16/06/2019 11:10,26.7416279,26.39628713,26.27254391,26.44014795,26.2,26.1927736,28.5518813
16/06/2019 11:20,26.84700191,26.49836805,26.38161252,26.55977296,26.8,26.2956524,28.5518813
16/06/2019 11:30,27.0818852,26.63401339,27.08841897,26.99059261,27.9,26.63320617,28.5518813
16/06/2019 11:40,27.24403172,26.8447925,27.27976024,27.26490247,27.7,27.00035904,28.5518813
16/06/2019 11:50,27.31753768,26.93872747,27.10947096,27.23891335,27.2,26.98776923,28.5518813
16/06/2019 12:00,27.39037498,26.98205659,27.14137016,27.25631334,27.8,26.9523206,28.5518813
16/06/2019 12:10,27.48135064,27.04576713,27.35466843,27.35758893,27.6,27.0434625,28.5518813
16/06/2019 12:20,27.60887319,27.16014448,27.55307981,27.51448965,27.7,27.22975196,28.5518813
16/06/2019 12:30,27.67801187,27.21640721,27.11410892,27.39033437,26.9,27.11739927,28.5518813
16/06/2019 12:40,27.78780899,27.32116583,27.41648781,27.5783087,27.7,27.27505884,28.5518813
16/06/2019 12:50,27.97293452,27.48962989,27.70129227,27.76428743,27.7,27.46594436,28.5518813
16/06/2019 13:00,28.13219161,27.6317109,27.94910121,27.95667258,28.1,27.65630099,28.5518813
16/06/2019 13:10,28.19303548,27.6826355,27.89367966,27.99198793,27.9,27.63525735,28.5518813
16/06/2019 13:20,28.31477901,27.79930378,28.31350805,28.22424771,28.6,27.88812367,28.5518813
16/06/2019 13:30,28.44151593,27.91472915,28.3039421,28.32182638,28.2,27.9941239,28.5518813
16/06/2019 13:40,28.51936173,27.92509883,28.04697128,28.26915548,27.8,27.88170967,28.5518813
16/06/2019 13:50,28.5830057,27.97872916,27.99929233,28.27065319,27.9,27.84082606,28.5518813
16/06/2019 14:00,28.64763138,28.09744798,28.28149214,28.41875492,28.5,27.9756566,28.5518813
16/06/2019 14:10,28.79652272,28.19553998,28.6600816,28.62666807,29.1,28.21386048,28.5518813
16/06/2019 14:20,28.87961477,28.30908444,29.03642656,28.87008242,29.4,28.52505045,28.5518813
16/06/2019 14:30,29.0064802,28.38021136,28.89994573,28.86503318,29.2,28.46277716,28.5518813
16/06/2019 14:40,29.18269681,28.53981902,29.72333207,29.31021922,30.4,28.96635472,28.5518813
16/06/2019 14:50,29.21506047,28.67982846,29.66331086,29.43120317,29.7,29.09603974,28.5518813
16/06/2019 15:00,29.32674506,28.72259101,29.5080667,29.39082406,29.8,29.05235338,28.5518813
16/06/2019 15:10,29.34568024,28.76541421,29.21575168,29.26787476,29.2,28.98207641,28.5518813
16/06/2019 15:20,29.37486082,28.81799559,29.20384562,29.24776181,29.3,28.97467671,28.5518813
16/06/2019 15:30,29.39990694,28.8470962,29.25094146,29.26805251,29.3,28.98760594,28.5518813
16/06/2019 15:40,29.42255671,28.86216516,29.25532805,29.28676387,29.3,28.97231115,28.5518813
16/06/2019 15:50,29.50453133,28.94615337,29.49041355,29.43895493,29.7,29.10699078,28.5518813
16/06/2019 16:00,29.52347049,28.96896841,29.49866747,29.46861418,29.6,29.17458192,28.5518813
16/06/2019 16:10,29.41517527,28.87148506,28.55116942,28.92961161,28.2,28.6481319,28.5518813
16/06/2019 16:20,29.33528861,28.796518,28.34533178,28.73657535,28.2,28.41522575,28.5518813
16/06/2019 16:30,29.32216579,28.78234722,28.56442827,28.87769656,28,28.4289966,28.5518813
16/06/2019 16:40,29.34710896,28.80802988,28.36315632,28.83688446,27.7,28.39715736,28.5518813
16/06/2019 16:50,29.52394862,28.97139878,28.6298675,29.07029523,28.1,28.622436,28.5518813
16/06/2019 17:00,29.68773237,29.12868732,28.98688083,29.27678828,28.8,28.88456753,28.5518813
16/06/2019 17:10,29.84046608,29.28503347,29.1873713,29.42725379,29,29.09590677,28.5518813
16/06/2019 17:20,29.93362051,29.38671431,29.16645308,29.48728855,28.8,29.14521457,28.5518813
16/06/2019 17:30,29.98837022,29.44387066,29.26701746,29.59596407,28.9,29.1909088,28.5518813
16/06/2019 17:40,30.00456679,29.46444575,29.10585667,29.5266528,28.6,29.12445161,28.5518813
16/06/2019 17:50,29.99798619,29.46670676,28.86483152,29.37981962,28.3,29.04169242,28.5518813
16/06/2019 18:00,29.98912772,29.46417052,28.86307123,29.36607848,28.3,29.03085764,28.5518813
16/06/2019 18:10,29.89899984,29.37995485,28.77288198,29.29987629,28,28.93998623,28.5518813
16/06/2019 18:20,29.81965651,29.30244956,29.00263633,29.39987549,28,28.96168016,28.5518813
16/06/2019 18:30,29.82946909,29.31262803,29.25198704,29.55284997,28.4,29.08344904,28.5518813
16/06/2019 18:40,29.81219424,29.29847313,28.85263903,29.41393931,27.9,28.99846924,28.5518813
16/06/2019 18:50,29.75141248,29.2410061,28.86158766,29.35593426,27.8,28.91086026,28.5518813
16/06/2019 19:00,29.69137759,29.18419986,29.00051236,29.35428742,27.6,28.90638254,28.5518813
16/06/2019 19:10,29.65732692,29.15200719,29.04816931,29.36576613,27.6,28.90544523,28.5518813
16/06/2019 19:20,29.62452436,29.12093971,29.04871166,29.35028523,27.7,28.90364476,28.5518813
16/06/2019 19:30,29.57246596,29.07343726,28.88606721,29.27930702,27.4,28.85631459,28.5518813
16/06/2019 19:40,29.52096295,29.02735807,28.74314823,29.21045994,27.3,28.79388869,28.5518813
16/06/2019 19:50,29.47870326,28.99026679,28.62010713,29.131218,27.2,28.74403259,28.5518813
16/06/2019 20:00,29.42986466,28.94707888,28.32464591,28.95273822,26.9,28.61681514,28.5518813
16/06/2019 20:10,29.36866102,28.89159883,28.08284764,28.75267083,26.6,28.42279465,28.5518813
16/06/2019 20:20,29.3049642,28.83341612,27.83005878,28.59341304,26.4,28.24767683,28.5518813
16/06/2019 20:30,29.21696931,28.75702521,27.19866833,28.25983164,25.6,27.94788304,28.5518813
16/06/2019 20:40,29.11196428,28.65274532,27.08901946,28.18263997,24.9,27.84209723,28.5518813
16/06/2019 20:50,29.06711475,28.60925882,27.01304169,28.11935918,25,27.77229992,28.5518813
16/06/2019 21:00,29.0159699,28.56236216,26.89513748,27.99619245,25.2,27.66319772,28.5518813
16/06/2019 21:10,28.96408764,28.51592343,26.65903255,27.80999168,25.1,27.49556492,28.5518813
16/06/2019 21:20,28.85133332,28.40932308,26.18726387,27.45931167,24.4,27.16110385,28.5518813
16/06/2019 21:30,28.80687847,28.36657134,26.19910232,27.42016476,24.4,27.11131649,28.5518813
16/06/2019 21:40,28.73895586,28.30228299,26.20382264,27.44137089,24.1,27.13460607,28.5518813
16/06/2019 21:50,28.66467754,28.25953616,26.09621761,27.3575452,24.3,27.04274544,28.5518813
16/06/2019 22:00,28.62516555,28.20693492,26.27664033,27.47541297,23.9,27.17099131,28.5518813
16/06/2019 22:10,28.58369164,28.15441154,26.50345891,27.62638969,23.9,27.25493014,28.5518813
16/06/2019 22:20,28.52524866,28.09756535,26.57817704,27.67995326,23.8,27.2994498,28.5518813
16/06/2019 22:30,28.47700233,28.05584258,26.75876544,27.77027396,23.9,27.40058941,28.5518813
16/06/2019 22:40,28.43490858,28.0190321,27.01726077,27.80886144,23.8,27.45995708,28.5518813
16/06/2019 22:50,28.38832075,27.961236,26.35985424,27.50192693,23.8,27.20103621,28.5518813
16/06/2019 23:00,28.32466164,27.94009478,26.57034923,27.51108409,23.8,27.30564939,28.5518813
16/06/2019 23:10,28.26518721,27.88095752,26.37772046,27.41572449,23.7,27.12627195,28.5518813
16/06/2019 23:20,28.2297998,27.83216797,26.40014163,27.40107935,23.9,27.04565303,28.5518813
16/06/2019 23:30,28.18648038,27.78799849,26.10267452,27.19488116,24.1,26.88121088,28.5518813
16/06/2019 23:40,28.15722344,27.76410274,26.19951955,27.19630625,24.2,26.90709332,28.5518813
16/06/2019 23:50,28.11373418,27.72640926,26.17369182,27.1652652,24.2,26.85214517,28.5518813
16/06/2019 23:59,28.05208855,27.67158086,25.80240584,26.90942197,24.3,26.630681,
17/06/2019 00:00,,,,,,,28.5518813
17/06/2019 00:10,27.99716093,27.62079977,25.70174401,26.77001732,24.3,26.51230124,28.5518813
17/06/2019 00:20,27.9644405,27.58869423,26.1245805,27.00281225,24.1,26.75104075,28.5518813
17/06/2019 00:30,27.91683962,27.54157311,26.55528681,27.26335128,23.6,26.98540313,28.5518813
17/06/2019 00:40,27.79624011,27.42762192,25.37385984,26.68278109,23.2,26.42839992,28.5518813
17/06/2019 00:50,27.7401367,27.37492708,25.7699709,26.90162807,23.1,26.54434861,28.5518813
17/06/2019 01:00,27.65640286,27.29750023,25.28501784,26.63411545,23.3,26.3368573,28.5518813
17/06/2019 01:10,27.60770847,27.25194481,25.27142999,26.52484196,23.3,26.26705692,28.5518813
17/06/2019 01:20,27.57991057,27.22623713,25.29248351,26.50580318,23.1,26.24528215,28.5518813
17/06/2019 01:30,27.50150587,27.15467092,24.81661837,26.13170162,23.1,25.90512053,28.5518813
17/06/2019 01:40,27.4075387,27.06733053,24.60693021,25.91680223,22.9,25.70580296,28.5518813
17/06/2019 01:50,27.33473921,26.9972173,24.70765969,25.97621635,22.6,25.81941544,28.5518813
17/06/2019 02:00,27.31172341,26.97455518,24.77428791,26.04624013,22.5,25.88233459,28.5518813
17/06/2019 02:10,27.25395298,26.92012283,24.77171509,26.04412135,22.7,25.8146577,28.5518813
17/06/2019 02:20,27.24707869,26.91408937,25.26773402,26.32280463,22.6,26.06653017,28.5518813
17/06/2019 02:30,27.23680767,26.90488577,25.54937299,26.5249937,22.6,26.26747554,28.5518813
17/06/2019 02:40,27.21891617,26.88946978,25.75070126,26.58894985,22.8,26.33463033,28.5518813
17/06/2019 02:50,27.16636806,26.84164718,25.53424349,26.47348295,22.6,26.22600286,28.5518813
17/06/2019 03:00,27.0910703,26.74739125,24.94821143,26.1566862,22.3,25.9214622,28.5518813
17/06/2019 03:10,27.03051823,26.69948822,25.17607254,26.23630738,22,25.99237649,28.5518813
17/06/2019 03:20,26.99322031,26.67142226,24.93581646,26.10839338,22.3,25.87204479,28.5518813
17/06/2019 03:30,26.91605827,26.60206906,24.68480534,25.92661976,22,25.69965499,28.5518813
17/06/2019 03:40,26.84112503,26.53225748,24.24231606,25.61966613,22,25.41664302,28.5518813
17/06/2019 03:50,26.72861139,26.42714671,24.10921787,25.42802161,21.9,25.22984485,28.5518813
17/06/2019 04:00,26.59442054,26.28332446,23.32365008,24.92705622,21.4,24.74862604,28.5518813
17/06/2019 04:10,26.46471572,26.2173063,23.13520517,24.56350511,21.1,24.39347489,28.5518813
17/06/2019 04:20,26.46722206,26.18921562,23.35904769,24.80198668,21.3,24.54665703,28.5518813
17/06/2019 04:30,26.40922255,26.13847447,23.45017587,24.94157372,21.2,24.70654889,28.5518813
17/06/2019 04:40,26.40132439,26.12157633,23.78103603,25.11364953,21.1,24.8929955,28.5518813
17/06/2019 04:50,26.36375257,26.08360933,23.54574566,24.95691372,21.4,24.75593971,28.5518813
17/06/2019 05:00,26.30119526,26.02224071,23.35589552,24.7955575,21.3,24.60736031,28.5518813
17/06/2019 05:10,26.29125813,26.01329638,23.85070581,25.09381562,21.2,24.89109931,28.5518813
17/06/2019 05:20,26.27629276,25.99805815,23.78598661,25.05912818,21.5,24.86855912,28.5518813
17/06/2019 05:30,26.24520543,25.96708888,24.15415662,25.27187294,21.5,25.06833185,28.5518813
17/06/2019 05:40,26.20355439,25.92645105,24.13399201,25.28203414,21.5,25.0757591,28.5518813
17/06/2019 05:50,26.15928042,25.88458957,24.16244514,25.2908528,21.5,25.08872037,28.5518813
17/06/2019 06:00,26.15360422,25.88065586,24.19683847,25.28203942,21.8,25.08238532,28.5518813
17/06/2019 06:10,26.08842996,25.82031853,23.73860752,24.9883079,21.7,24.80475738,28.5518813
17/06/2019 06:20,26.00089841,25.73662629,23.45535102,24.73673074,21.4,24.5612582,28.5518813
17/06/2019 06:30,25.95897817,25.69603696,23.6295376,24.79457124,21.6,24.61180765,28.5518813
17/06/2019 06:40,25.94060439,25.67838604,23.79164929,24.90758564,21.6,24.71636974,28.5518813
17/06/2019 06:50,25.92323703,25.6624394,23.79359163,24.93225466,21.6,24.74058898,28.5518813
17/06/2019 07:00,25.94543171,25.685109,24.23338659,25.10934851,21.7,24.91464783,28.5518813
17/06/2019 07:10,25.99318277,25.73256874,24.61308384,25.30593553,22.1,25.10860243,28.5518813
17/06/2019 07:20,26.07693746,25.81572784,24.8204716,25.47823486,22.4,25.27768312,28.5518813
17/06/2019 07:30,26.12636882,25.86723919,24.21577654,25.24396337,22.9,25.0686005,28.5518813
17/06/2019 07:40,26.16663295,25.90950461,24.09420708,25.08682709,23.2,24.93166975,28.5518813
17/06/2019 07:50,26.2812058,26.02089097,24.49230346,25.29129516,23.2,25.12577808,28.5518813
17/06/2019 08:00,26.45016676,26.18252894,24.98605246,25.6561913,23.9,25.46417201,28.5518813
17/06/2019 08:10,26.5811902,26.30572688,25.13030295,25.95023972,24.2,25.74321203,28.5518813
17/06/2019 08:20,26.5834986,26.30987146,25.1916657,26.01602049,24,25.8083938,28.5518813
17/06/2019 08:30,26.59541462,26.32481931,25.20700757,25.95917637,24.4,25.766939,28.5518813
17/06/2019 08:40,26.71196548,26.43870187,25.46438742,26.05542763,25.1,25.87407551,28.5518813
17/06/2019 08:50,26.86538079,26.58505632,25.74899004,26.29938518,25.5,26.11186182,28.5518813
17/06/2019 09:00,26.94669742,26.66045993,26.20340957,26.49220925,26.1,26.27859304,28.5518813
17/06/2019 09:10,27.20284939,26.9125689,26.62220462,26.87828117,26.6,26.67867651,28.5518813
17/06/2019 09:20,27.45200066,27.15362817,26.7696193,27.09648021,26.1,26.91646201,28.5518813
17/06/2019 09:30,27.56803546,27.26661188,26.58733263,27.08561596,25.8,26.89452706,28.5518813
17/06/2019 09:40,27.58253099,27.28306611,26.1342383,26.81537904,25.4,26.63872927,28.5518813
17/06/2019 09:50,27.65544794,27.35744623,26.38968802,26.99702887,26.2,26.81203494,28.5518813
17/06/2019 10:00,27.80813499,27.50099391,26.86521051,27.27346133,26.4,27.08552839,28.5518813
17/06/2019 10:10,27.99016558,27.6582875,27.05189311,27.48753583,26.7,27.27448398,28.5518813
17/06/2019 10:20,28.139401,27.78362479,27.10263247,27.6029376,26.6,27.35667856,28.5518813
17/06/2019 10:30,28.21932083,27.84890455,27.37742103,27.75826951,27.2,27.49035011,28.5518813
17/06/2019 10:40,28.36440383,27.97159601,27.60322425,27.91996946,27.4,27.65352716,28.5518813
17/06/2019 10:50,28.56570338,28.14543127,27.82883158,28.1149724,27.7,27.85057069,28.5518813
17/06/2019 11:00,28.59538128,28.17061539,27.40763166,27.91399517,27,27.66064853,28.5518813
17/06/2019 11:10,28.62409324,28.19144547,26.89260713,27.58019179,26.4,27.35290749,28.5518813
17/06/2019 11:20,28.80605092,28.34471264,27.43591323,27.91863562,27.1,27.61097193,28.5518813
17/06/2019 11:30,29.04965679,28.55054827,27.97617963,28.48516897,27.1,27.93501017,28.5518813
17/06/2019 11:40,29.10915819,28.60307301,27.92839359,28.50629263,27.5,28.15720127,28.5518813
17/06/2019 11:50,29.28125566,28.74978252,28.3245054,28.6801324,28.2,28.41865371,28.5518813
17/06/2019 12:00,29.45547815,28.90315446,28.76597935,28.99907515,28.8,28.64808039,28.2634563
17/06/2019 12:10,29.60544904,29.12518255,29.01091193,29.20805249,29,28.83694743,28.5911071
17/06/2019 12:20,29.81709634,29.18961007,29.10458402,29.34654473,29,29.03251645,28.679942
17/06/2019 12:30,29.95985057,29.27459922,29.07387408,29.38086936,28.9,29.08767262,28.1769288
17/06/2019 12:40,30.00822019,29.36572897,29.17647823,29.47191326,29,29.13518153,28.4284354
17/06/2019 12:50,30.06226456,29.48049346,29.18007288,29.52593557,28.9,29.17454414,28.7803139
17/06/2019 13:00,30.19817847,29.58160427,29.45251515,29.73397864,29.4,29.33668645,28.8460748
17/06/2019 13:10,30.31801247,29.68246288,29.40142893,29.71910192,29.2,29.42372486,28.8310767
17/06/2019 13:20,30.42121794,29.77684949,29.47507288,29.79702179,29.3,29.49199566,29.4863783
17/06/2019 13:30,30.46132108,29.81596602,29.63184352,29.96737721,29.2,29.54199087,29.4863783
17/06/2019 13:40,30.49432358,29.85524584,29.37583291,29.87382212,28.9,29.45301085,29.4863783
17/06/2019 13:50,30.61116572,29.96439378,29.65661594,30.04756258,29.6,29.61377746,29.4863783
17/06/2019 14:00,30.7180217,30.06951012,29.74145549,30.12825901,29.4,29.72974259,29.4863783
