Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/03  06:40:00,26.596157356535544,26.15146373965182,23.325385637468579,25.173623488659396,24.899040756122227,22.317952488080715 
 05/03  06:50:00,26.547027134917245,26.089592466471207,23.124763836363877,25.104728599494508,24.82442031172995,22.489431833861106 
 05/03  07:00:00,26.53111730014465,26.06732078709056,22.79637535169539,25.04710630973232,24.76179778841123,22.802916426487376 
 05/03  07:10:00,26.49269309509755,26.016247287630536,22.27121943416619,24.980737148328048,24.68976733922365,23.50888881592062 
 05/03  07:20:00,26.46175442001885,25.974689761334017,22.107441059567809,24.918637641238847,24.62224153501828,23.738183188376835 
 05/03  07:30:00,26.478937294927893,25.985859912142254,22.745186950886123,24.863928299845019,24.562547543399487,23.240376703993 
 05/03  07:40:00,26.50075716807553,25.996422079843108,23.70665517612521,24.807799206537568,24.500951881643347,23.051042442507638 
 05/03  07:50:00,26.53510897359807,26.019569238179508,24.21937355039572,24.75358230188212,24.44060894646273,23.44574216855088 
 05/03  08:00:00,26.57267039160549,26.044105007704926,24.455232805857596,24.7022783754017,24.38241148658302,23.708594192329906 
 05/03  08:10:00,26.61198748634316,26.07566822133867,24.834084001273184,24.660208746422567,24.333020615852214,24.098690155150459 
 05/03  08:20:00,26.660414886549956,26.109111288811744,25.216306668687517,24.62111716377648,24.28592713369809,24.03853148619357 
 05/03  08:30:00,26.680999503195407,26.120733106118569,25.264398655859709,24.590985029374968,24.24810339012432,24.04970328955353 
 05/03  08:40:00,26.69515247579563,26.13043636182114,25.36632304401359,24.568694310693798,24.21863795329332,24.138190955362775 
 05/03  08:50:00,26.722618228359818,26.155513599652467,25.555220999430334,24.553471729839523,24.197374170157834,24.283059670767046 
 05/03  09:00:00,26.75850746922048,26.190360687866677,25.71059801322972,24.543991600392685,24.182939463198847,24.190340319005317 
 05/03  09:10:00,26.78794112739089,26.2178474826504,26.04160223083131,24.540839588944495,24.176282015496179,24.59737076480819 
 05/03  09:20:00,26.8445675196341,26.272193321174045,26.419914932714844,24.540877520350536,24.1729035082529,24.698687808879059 
 05/03  09:30:00,26.888923930668548,26.318696024805158,26.650458765738685,24.5463951111254,24.17604050903357,24.898466321134845 
 05/03  09:40:00,26.91953196742324,26.35914911286056,26.611561409990985,24.55746210747277,24.18551331996449,24.894259967491128 
 05/03  09:50:00,26.946894211694447,26.400963852589866,26.557202430624483,24.572734844843187,24.19974482673553,25.159718265406985 
 05/03  10:00:00,26.959240947840187,26.422655157190929,26.45747369043424,24.590940846574545,24.21759594191019,24.68791991868162 
 05/03  10:10:00,26.992338083840396,26.46796090528874,26.598627036154978,24.614707296908536,24.2414050222615,24.84115297909948 
 05/03  10:20:00,27.03386948692123,26.52152129045253,26.961130851788267,24.641313245384216,24.26858960550181,24.82436698911907 
 05/03  10:30:00,27.105380603182537,26.61376942322496,27.29364068533927,24.67244929904823,24.300551982776225,24.82613576414046 
