Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 06/01  07:40:00,25.528779255662188,25.281657256761688,24.52773472171193,23.833129513726786,23.714996862994398,22.706793845677685 
 06/01  07:50:00,25.54881454053691,25.293522138010894,24.542364338906404,23.804473699841709,23.681505473233963,22.971885140482688 
 06/01  08:00:00,25.57416166178598,25.31149484920707,24.483635161634277,23.777556813973818,23.65000835964035,23.08059693425253 
 06/01  08:10:00,25.5966524464147,25.32731834204819,24.498035783568886,23.753102937759029,23.621236051367846,23.18201639786538 
 06/01  08:20:00,25.612189683646628,25.33694035646249,24.689757564846038,23.731928334611504,23.596008068357297,23.27115426935249 
 06/01  08:30:00,25.6031881789609,25.32820468763862,24.565249274392529,23.716958088625498,23.577616160476013,22.919123996360477 
 06/01  08:40:00,25.628058442191909,25.351223326428998,24.588521693693904,23.702553989620605,23.55975385733991,23.037918340451236 
 06/01  08:50:00,25.656445334944917,25.378199415260057,24.835990228961366,23.690352485814928,23.544314025303334,23.144917550189616 
 06/01  09:00:00,25.671537751791449,25.394552174973108,25.037246237687577,23.684452372233936,23.536317606879807,23.293461864570824 
 06/01  09:10:00,25.729386049784446,25.456037695391207,25.261491112606529,23.679283279457495,23.529124516241518,23.444833694116217 
 06/01  09:20:00,25.813890159711304,25.54472024261681,25.47444455678606,23.676034545183336,23.524106730697868,23.56623010885937 
 06/01  09:30:00,25.844635152315577,25.574963575718223,25.621833873236669,23.677643211829854,23.524789041225924,24.078666950832728 
 06/01  09:40:00,25.891566297134877,25.624559696727343,25.81983493811872,23.68304160406792,23.529290636954788,24.243836734240135 
 06/01  09:50:00,25.919690605095849,25.656299088090124,25.841694218049619,23.69381335091621,23.539340412043239,23.79087047514966 
 06/01  10:00:00,25.976780586541009,25.720607783875907,25.962216035043804,23.710924761290696,23.555683595353075,24.14906494415327 
 06/01  10:10:00,26.023106866096656,25.77427651164866,26.05517080026807,23.732532116009645,23.57660983558992,23.859859523872769 
 06/01  10:20:00,26.071675830682186,25.830857532211149,26.237021484365689,23.759210731982674,23.602554251431344,24.092164711681336 
 06/01  10:30:00,26.111148079169593,25.875149006311334,26.442106613315504,23.786151088088514,23.62887854633952,24.542951674641818 
 06/01  10:40:00,26.174687639954798,25.945070915462819,26.645625980833786,23.819069640291738,23.66097953111058,25.29401328927731 
 06/01  10:50:00,26.22308592240136,26.00020427390784,26.8611283242005,23.854391200285556,23.69563138722446,24.87379906865757 
 06/01  11:00:00,26.2740353800604,26.057718796583637,26.924914764984277,23.89778393359383,23.73800854199289,25.823463385291274 
 06/01  11:10:00,26.348386070648627,26.14315749139616,27.202772557833187,23.94622147316107,23.785099433931288,25.843074408477429 
 06/01  11:20:00,26.374076129580524,26.17505043037884,27.280445683828498,23.99278828556139,23.830109895489806,26.218357644522784 
 06/01  11:30:00,26.436037634066964,26.249725985609964,27.41218834022905,24.05122458435314,23.885835932029754,25.20305914584839 
 06/01  11:40:00,26.490118065969275,26.301729153550345,27.56731201589711,24.100699312864763,23.936453677887746,26.398318954767093 
 06/01  11:50:00,26.560585222459083,26.382147406698935,27.897297520250036,24.153101033758348,23.993284910777644,27.00702558576261 
 06/01  12:00:00,26.588048148067967,26.423995694611635,27.878665489142788,24.20830470849735,24.055233068919745,25.778556511086259 
 06/01  12:10:00,26.644100635279448,26.49511477353528,28.04866341770176,24.271099791217737,24.119097212946174,26.461146296489944 
 06/01  12:20:00,26.71222487043742,26.57710538534681,28.230069308278205,24.331527088094,24.182248033428068,25.88336954240837 
 06/01  12:30:00,26.768429071689814,26.658319043939998,28.315711303463158,24.404578247426337,24.258406292813456,25.992929684915234 
 06/01  12:40:00,26.800014247218713,26.710591162449967,28.41135946949211,24.472442187226439,24.330657056854567,27.007544002810375 
 06/01  12:50:00,26.872490658676928,26.808726596379989,28.629486018619308,24.539723222258276,24.402322209675498,27.100563556360848 
 06/01  13:00:00,26.97338621087683,26.937369684710956,28.883002968157454,24.61336574114564,24.481300762235226,27.212818875406044 
 06/01  13:10:00,27.015676285642674,26.991313639765136,28.919288617992934,24.67341620719002,24.547663146913324,26.849955706321074 
 06/01  13:20:00,27.1304565423597,27.133349245964977,29.09295057389448,24.752723220864085,24.634422759929735,27.303050582751536 
 06/01  13:30:00,27.235712768984095,27.263361513009849,29.28682994906121,24.82467338747357,24.715037296383927,27.479053823165846 
 06/01  13:40:00,27.318998576996678,27.363980487578624,29.559623829481063,24.8884323527215,24.788788326076735,28.197469205310143 
 06/01  13:50:00,27.459784002254354,27.538266885368107,29.980699564092356,24.963605875401265,24.875420623608215,27.299822540218913 
 06/01  14:00:00,27.535834136835036,27.64488446885237,30.19202822223337,25.036961768252355,24.961609978742286,27.991924485288658 
 06/01  14:10:00,27.54323415479054,27.67149853343924,30.034803350463777,25.101373329344836,25.037874283418,28.2808408249959 
 06/01  14:20:00,27.642569587912698,27.798991461261477,30.311131887395047,25.18427019814717,25.13531604275769,27.53025183648421 
 06/01  14:30:00,27.726402559988995,27.92955638310176,30.229676214715818,25.281426290254509,25.254909781394255,28.23674257002498 
 06/01  14:40:00,27.741100783588089,27.96923571137071,30.12511349331086,25.35397178339118,25.342412397887249,27.899553743083925 
 06/01  14:50:00,27.823808818447469,28.08791496332279,30.209597628941745,25.44695728110652,25.45351150462526,28.908085023007538 
 06/01  15:00:00,27.891756407701935,28.199016657077999,30.249443581420679,25.53726503418217,25.561599969822848,27.952467103860529 
 06/01  15:10:00,27.935752705332278,28.286895377236303,30.290283849992187,25.622040276759738,25.666478239338468,28.66757421219989 
 06/01  15:20:00,27.9703710860093,28.36462985310103,30.28095291913781,25.694554755923187,25.76406967715255,27.821440985062354 
 06/01  15:30:00,28.030590919285105,28.4810109244242,30.359539123258477,25.792733419826236,25.866505124994789,29.040166388102337 
 06/01  15:40:00,28.094315341684529,28.590935955295089,30.434614578144236,25.872275319099989,25.964994308709846,28.306763286882654 
 06/01  15:50:00,28.193059139067189,28.729096723358848,30.76400993274247,25.947388079142639,26.05517008119357,27.994264032325839 
 06/01  16:00:00,28.328300426321748,28.930600983986346,30.86532550823608,26.055191997715335,26.1852339224643,28.3480078740987 
 06/01  16:10:00,28.397995497049487,29.04291017435536,30.82037140984301,26.128144672536338,26.27374053238446,28.98561132115794 
 06/01  16:20:00,28.448533562347927,29.13648915707544,30.82879510298387,26.203385717947648,26.366137404824739,28.955677488836448 
 06/01  16:30:00,28.50535936271394,29.24283502998114,30.90526337755518,26.28758296273428,26.47148704442512,29.00669555626955 
 06/01  16:40:00,28.57427876599106,29.36554395946024,31.065000694355807,26.36982216192692,26.57681767803651,28.97217768415025 
 06/01  16:50:00,28.630914596044055,29.480188547002748,31.13400715147111,26.449179318754675,26.680888450823998,29.036160849820879 
 06/01  17:00:00,28.666169595190419,29.579245273610814,31.1021115840289,26.528802450686837,26.787101781383578,29.184272488465586 
 06/01  17:10:00,28.672279858241354,29.638528245435169,31.033089169494823,26.594068663053354,26.875495755660944,28.88458138795759 
 06/01  17:20:00,28.708722741995119,29.761186037400074,31.040787118521739,26.687184789470949,26.999905464087619,29.422825151333094 
 06/01  17:30:00,28.703015409686544,29.822413966692179,30.83810161805049,26.76048635479426,27.097597478527477,28.769994540712998 
 06/01  17:40:00,28.683977197231937,29.878457142132555,30.603201394260098,26.83567966589982,27.19594156003464,28.359462559229518 
 06/01  17:50:00,28.6910351500914,29.953250970505047,30.497021959966238,26.906656805826456,27.28591488466411,28.459791953717237 
 06/01  18:00:00,28.719082389736348,30.036218516304744,30.48354503848166,26.974806138076827,27.369053258003019,28.718067725479164 
 06/01  18:10:00,28.745017036734894,30.102665744233595,30.490128430943217,27.035415142518568,27.4399212663336,28.57453538690424 
 06/01  18:20:00,28.75111712544703,30.123183417428426,30.289170336174217,27.078529238238639,27.487898157324289,29.117799653603528 
 06/01  18:30:00,28.724089395284009,30.108638273918645,29.381799645618498,27.12913382939649,27.54305588771715,27.844982314351755 
 06/01  18:40:00,28.700241990682487,30.098809174680228,29.2739454961784,27.17069719178673,27.58644457522142,27.446936967999407 
 06/01  18:50:00,28.680905720552315,30.090873608686736,29.308595546650545,27.21751135312182,27.633730331998888,27.230875570646757 
 06/01  19:00:00,28.67628447901746,30.08427823226547,28.713554876824106,27.24701017805782,27.66147552495744,27.09837150529134 
 06/01  19:10:00,28.612262213977396,30.017684101547645,28.1269483025142,27.270865058241186,27.682131295201246,26.04400581653293 
 06/01  19:20:00,28.5844389198996,29.99262323805421,28.68975959561783,27.285044604358455,27.69210488620123,26.56051882657889 
 06/01  19:30:00,28.538839237852949,29.941324970074523,28.81946397332566,27.295490996335155,27.69637121630017,26.852326358652375 
 06/01  19:40:00,28.505886705780449,29.893714812201297,28.269726589985557,27.293502975600636,27.688244764858014,27.16047763622077 
 06/01  19:50:00,28.47989970702784,29.84840102242535,27.753264265519236,27.284743984364888,27.672205171992326,25.9603298255246 
 06/01  20:00:00,28.474937697756514,29.82244632657345,28.052557252287067,27.26952808650565,27.649248662558159,27.205646990774534 
 06/01  20:10:00,28.4698151181544,29.79024812749304,27.775099625354867,27.24883469356395,27.620455211881486,26.59816157641083 
