Date/Time,JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/13  18:20:00,2.174343738,83.97356931,2.174343738,83.97356931
 05/13  18:30:00,2.070357129,79.83745065,2.070357129,79.83745065
 05/13  18:40:00,1.977060486,75.71474788,1.977060486,75.71474788
 05/13  18:50:00,1.890906174,71.60794836,1.890906174,71.60794836
 05/13  19:00:00,1.836929947,68.91135899,1.836929947,68.91135899
 05/13  19:10:00,1.784433763,66.21310409,1.784433763,66.21310409
 05/13  19:20:00,1.716544856,62.63550965,1.716544856,62.63550965
 05/13  19:30:00,1.660519354,59.62815237,1.660519354,59.62815237
 05/13  19:40:00,1.632871923,58.131584,1.632871923,58.131584
 05/13  19:50:00,1.615235868,57.17396489,1.615235868,57.17396489
 05/13  20:00:00,1.564035489,54.38633909,1.564035489,54.38633909
 05/13  20:10:00,1.483209803,49.98894413,1.483209803,49.98894413
 05/13  20:20:00,1.247960138,37.62334169,1.247960138,37.62334169
 05/13  20:30:00,1.12044037,31.4553735,1.12044037,31.4553735
 05/13  20:40:00,1.131666381,31.97833987,1.131666381,31.97833987
 05/13  20:50:00,1.182078322,34.37630666,1.182078322,34.37630666
 05/13  21:00:00,1.183446646,34.44248436,1.183446646,34.44248436
 05/13  21:10:00,0.937783583,23.57461841,0.937783583,23.57461841
 05/13  21:20:00,0.54696311,11.2621031,0.54696311,11.2621031
 05/13  21:30:00,0.609485633,12.79112435,0.609485633,12.79112435
 05/13  21:40:00,0.636423874,13.50220078,0.636423874,13.50220078
 05/13  21:50:00,0.535159278,10.99245755,0.535159278,10.99245755
 05/13  22:00:00,0.663155987,14.23895052,0.663155987,14.23895052
 05/13  22:10:00,0.663817791,14.25758299,0.663817791,14.25758299
 05/13  22:20:00,0.637990727,13.54452918,0.637990727,13.54452918
 05/13  22:30:00,0.523096642,10.72313468,0.523096642,10.72313468
 05/13  22:40:00,0.328942721,7.250081602,0.328942721,7.250081602
 05/13  22:50:00,0.283343287,6.667627515,0.283343287,6.667627515
 05/13  23:00:00,0.387919672,8.134306486,0.387919672,8.134306486
 05/13  23:10:00,0.475277739,9.717395694,0.475277739,9.717395694
 05/13  23:20:00,0.467757406,9.56820909,0.467757406,9.56820909
 05/13  23:30:00,0.353150144,7.595103683,0.353150144,7.595103683
 05/13  23:40:00,0.316695417,7.084998941,0.316695417,7.084998941
 05/13  23:50:00,0.255373888,6.353808823,0.255373888,6.353808823
 05/13  24:00:00,0.083817546,5.145474617,0.083817546,5.145474617
 05/14  00:10:00,-0.169099203,5.592669332,-0.169099203,5.592669332
 05/14  00:20:00,-0.339506181,7.397578388,-0.339506181,7.397578388
 05/14  00:30:00,-0.499273846,10.20973804,-0.499273846,10.20973804
 05/14  00:40:00,-0.472525673,9.662518014,-0.472525673,9.662518014
 05/14  00:50:00,-0.430417783,8.863528676,-0.430417783,8.863528676
 05/14  01:00:00,-0.383941216,8.069996115,-0.383941216,8.069996115
 05/14  01:10:00,-0.369983877,7.849723507,-0.369983877,7.849723507
 05/14  01:20:00,-0.375946795,7.94281242,-0.375946795,7.94281242
 05/14  01:30:00,-0.485233756,9.918652437,-0.485233756,9.918652437
 05/14  01:40:00,-0.550887408,11.35308671,-0.550887408,11.35308671
 05/14  01:50:00,-0.569895443,11.80323178,-0.569895443,11.80323178
 05/14  02:00:00,-0.654175074,13.98797705,-0.654175074,13.98797705
 05/14  02:10:00,-0.764415116,17.30966485,-0.764415116,17.30966485
 05/14  02:20:00,-0.810729814,18.86054769,-0.810729814,18.86054769
 05/14  02:30:00,-0.900283729,22.11449977,-0.900283729,22.11449977
 05/14  02:40:00,-0.911253993,22.53578666,-0.911253993,22.53578666
 05/14  02:50:00,-0.997547546,26.01650148,-0.997547546,26.01650148
 05/14  03:00:00,-1.010161324,26.54945388,-1.010161324,26.54945388
 05/14  03:10:00,-0.926084023,23.11301823,-0.926084023,23.11301823
 05/14  03:20:00,-0.904034117,22.25797591,-0.904034117,22.25797591
 05/14  03:30:00,-0.917762686,22.78803645,-0.917762686,22.78803645
 05/14  03:40:00,-0.857094769,20.50370154,-0.857094769,20.50370154
 05/14  03:50:00,-0.902441145,22.19696489,-0.902441145,22.19696489
 05/14  04:00:00,-0.975820475,25.11271203,-0.975820475,25.11271203
 05/14  04:10:00,-1.07536797,29.39830416,-1.07536797,29.39830416
 05/14  04:20:00,-1.14600537,32.65227918,-1.14600537,32.65227918
 05/14  04:30:00,-1.283292436,39.4121415,-1.283292436,39.4121415
 05/14  04:40:00,-1.470822113,49.31796725,-1.470822113,49.31796725
 05/14  04:50:00,-1.591361692,55.87506895,-1.591361692,55.87506895
 05/14  05:00:00,-1.621992619,57.54107589,-1.621992619,57.54107589
 05/14  05:10:00,-1.679395359,60.64571665,-1.679395359,60.64571665
 05/14  05:20:00,-1.684080032,60.89763499,-1.684080032,60.89763499
 05/14  05:30:00,-1.661551618,59.6838964,-1.661551618,59.6838964
 05/14  05:40:00,-1.516857579,51.81661384,-1.516857579,51.81661384
 05/14  05:50:00,-1.43340077,47.29959143,-1.43340077,47.29959143
 05/14  06:00:00,-1.534919402,52.79986538,-1.534919402,52.79986538
 05/14  06:10:00,-1.673154189,60.30969899,-1.673154189,60.30969899
 05/14  06:20:00,-1.809071519,67.48788084,-1.809071519,67.48788084
 05/14  06:30:00,-1.860772936,70.11307917,-1.860772936,70.11307917
 05/14  06:40:00,-1.832379551,68.68022846,-1.832379551,68.68022846
 05/14  06:50:00,-1.749794064,64.39847539,-1.749794064,64.39847539
 05/14  07:00:00,-1.659061192,59.54939123,-1.659061192,59.54939123
 05/14  07:10:00,-1.612401918,57.01991482,-1.612401918,57.01991482
 05/14  07:20:00,-1.562998396,54.32982084,-1.562998396,54.32982084
 05/14  07:30:00,-1.501853253,51.0008179,-1.501853253,51.0008179
 05/14  07:40:00,-1.499500675,50.87301238,-1.499500675,50.87301238
 05/14  07:50:00,-1.445957975,47.97527874,-1.445957975,47.97527874
 05/14  08:00:00,-1.35618216,43.19158424,-1.35618216,43.19158424
 05/14  08:10:00,-1.271758355,38.82482041,-1.271758355,38.82482041
 05/14  08:20:00,-1.201941191,35.34237022,-1.201941191,35.34237022
 05/14  08:30:00,-1.131733219,31.98146587,-1.131733219,31.98146587
 05/14  08:40:00,-1.116033323,31.25120607,-1.116033323,31.25120607
 05/14  08:50:00,-1.019662065,26.95482774,-1.019662065,26.95482774
 05/14  09:00:00,-0.929031491,23.2287943,-0.929031491,23.2287943
 05/14  09:10:00,0.578340888,12.00826365,0.578340888,12.00826365
 05/14  09:20:00,0.716923135,15.81446151,0.716923135,15.81446151
 05/14  09:30:00,0.866787354,20.85852247,0.866787354,20.85852247
 05/14  09:40:00,0.91198441,22.56400948,0.91198441,22.56400948
 05/14  09:50:00,0.997651435,26.02086633,0.997651435,26.02086633
 05/14  10:00:00,1.110234367,30.98354089,1.110234367,30.98354089
 05/14  10:10:00,1.168019875,33.69964867,1.168019875,33.69964867
 05/14  10:20:00,1.247297665,37.59010173,1.247297665,37.59010173
 05/14  10:30:00,1.2147118,35.9695068,1.2147118,35.9695068
 05/14  10:40:00,1.21681078,36.07302307,1.21681078,36.07302307
 05/14  10:50:00,1.347044961,42.71191877,1.347044961,42.71191877
 05/14  11:00:00,1.476819528,49.64266535,1.476819528,49.64266535
 05/14  11:10:00,1.507380112,51.3011878,1.507380112,51.3011878
 05/14  11:20:00,1.591689849,55.89293731,1.591689849,55.89293731
 05/14  11:30:00,1.708308291,62.19600451,1.708308291,62.19600451
 05/14  11:40:00,1.756111655,64.73122182,1.756111655,64.73122182
 05/14  11:50:00,1.753486772,64.59306203,1.753486772,64.59306203
 05/14  12:00:00,1.914732986,72.76961863,1.914732986,72.76961863
 05/14  12:10:00,1.910915658,72.58476901,1.910915658,72.58476901
 05/14  12:20:00,1.974122522,75.57915568,1.974122522,75.57915568
 05/14  12:30:00,2.052873783,79.09304537,2.052873783,79.09304537
 05/14  12:40:00,2.083953763,80.40693442,2.083953763,80.40693442
 05/14  12:50:00,2.161063115,83.47410477,2.161063115,83.47410477
 05/14  13:00:00,2.198353134,84.85442898,2.198353134,84.85442898
 05/14  13:10:00,2.304480286,88.39946308,2.304480286,88.39946308
 05/14  13:20:00,2.341080101,89.48837775,2.341080101,89.48837775
 05/14  13:30:00,2.380549109,90.585821,2.380549109,90.585821
 05/14  13:40:00,2.465417759,92.67982292,2.465417759,92.67982292
 05/14  13:50:00,2.565506958,94.70288198,2.565506958,94.70288198
 05/14  14:00:00,2.595360582,95.21832102,2.595360582,95.21832102
 05/14  14:10:00,2.677475906,96.4442076,2.677475906,96.4442076
 05/14  14:20:00,2.713834584,96.90328908,2.713834584,96.90328908
 05/14  14:30:00,2.750388488,97.31728097,2.750388488,97.31728097
 05/14  14:40:00,2.737365513,97.17506242,2.737365513,97.17506242
 05/14  14:50:00,2.75297544,97.34485401,2.75297544,97.34485401
 05/14  15:00:00,2.779114875,97.61119173,2.779114875,97.61119173
 05/14  15:10:00,2.84488457,98.1887278,2.84488457,98.1887278
 05/14  15:20:00,2.877214209,98.42828342,2.877214209,98.42828342
 05/14  15:30:00,2.844123663,98.18275518,2.844123663,98.18275518
 05/14  15:40:00,2.867681481,98.36048023,2.867681481,98.36048023
 05/14  15:50:00,2.942375151,98.83327614,2.942375151,98.83327614
 05/14  16:00:00,2.981318385,99.03128371,2.981318385,99.03128371
 05/14  16:10:00,2.981773427,99.0334211,2.981773427,99.0334211
 05/14  16:20:00,3.042007743,99.28380565,3.042007743,99.28380565
 05/14  16:30:00,2.962564961,98.93972423,2.962564961,98.93972423
 05/14  16:40:00,2.947819446,98.86281069,2.947819446,98.86281069
 05/14  16:50:00,3.007770884,99.14919786,3.007770884,99.14919786
 05/14  17:00:00,2.955765969,98.90481193,2.955765969,98.90481193
 05/14  17:10:00,2.95991578,98.92623185,2.95991578,98.92623185
 05/14  17:20:00,2.962622351,98.94001496,2.962622351,98.94001496
 05/14  17:30:00,2.961554864,98.93459639,2.961554864,98.93459639
 05/14  17:40:00,2.98429465,99.04519284,2.98429465,99.04519284
 05/14  17:50:00,2.983914166,99.043424,2.983914166,99.043424
 05/14  18:00:00,2.957320765,98.91287819,2.957320765,98.91287819
 05/14  18:10:00,2.946660471,98.85657555,2.946660471,98.85657555
 05/14  18:20:00,2.879669979,98.44537763,2.879669979,98.44537763
 05/14  18:30:00,2.850376023,98.23136612,2.850376023,98.23136612
 05/14  18:40:00,2.818335038,97.97080672,2.818335038,97.97080672
 05/14  18:50:00,2.759771698,97.41623664,2.759771698,97.41623664
 05/14  19:00:00,2.641683174,95.94327647,2.641683174,95.94327647
 05/14  19:10:00,2.542032971,94.26994847,2.542032971,94.26994847
 05/14  19:20:00,2.486799859,93.15153815,2.486799859,93.15153815
 05/14  19:30:00,2.462003328,92.60245035,2.462003328,92.60245035
 05/14  19:40:00,2.44264122,92.15292881,2.44264122,92.15292881
 05/14  19:50:00,2.39096102,90.86211722,2.39096102,90.86211722
 05/14  20:00:00,2.341412099,89.49794087,2.341412099,89.49794087
 05/14  20:10:00,2.263851157,87.11014464,2.263851157,87.11014464
 05/14  20:20:00,2.156496476,83.30036685,2.156496476,83.30036685
 05/14  20:30:00,2.103093933,81.19433646,2.103093933,81.19433646
 05/14  20:40:00,2.048050493,78.88531414,2.048050493,78.88531414
 05/14  20:50:00,2.038805621,78.4843335,2.038805621,78.4843335
 05/14  21:00:00,2.07260721,79.93226797,2.07260721,79.93226797
 05/14  21:10:00,1.994822292,76.52730392,1.994822292,76.52730392
 05/14  21:20:00,1.925968795,73.31081979,1.925968795,73.31081979
 05/14  21:30:00,1.937587904,73.86586592,1.937587904,73.86586592
 05/14  21:40:00,1.928863709,73.44955413,1.928863709,73.44955413
 05/14  21:50:00,1.857817832,69.96501395,1.857817832,69.96501395
 05/14  22:00:00,1.823463123,68.2257423,1.823463123,68.2257423
 05/14  22:10:00,1.665343651,59.8885807,1.665343651,59.8885807
 05/14  22:20:00,1.642524858,58.65482674,1.642524858,58.65482674
 05/14  22:30:00,1.625207648,57.71566162,1.625207648,57.71566162
 05/14  22:40:00,1.606658268,56.70757426,1.606658268,56.70757426
 05/14  22:50:00,1.5782719,55.16209484,1.5782719,55.16209484
 05/14  23:00:00,1.502174231,51.01825769,1.502174231,51.01825769
 05/14  23:10:00,1.133223117,32.05118608,1.133223117,32.05118608
 05/14  23:20:00,1.231321507,36.79198046,1.231321507,36.79198046
 05/14  23:30:00,1.292500759,39.88328542,1.292500759,39.88328542
 05/14  23:40:00,1.271994566,38.83681632,1.271994566,38.83681632
 05/14  23:50:00,1.059096715,28.67300996,1.059096715,28.67300996
 05/14  24:00:00,1.010136539,26.54840081,1.010136539,26.54840081
 05/15  00:10:00,0.939687794,23.65026391,0.939687794,23.65026391
 05/15  00:20:00,0.93813178,23.5884399,0.93813178,23.5884399
 05/15  00:30:00,0.9751307,25.08431659,0.9751307,25.08431659
 05/15  00:40:00,0.963971372,24.62749513,0.963971372,24.62749513
 05/15  00:50:00,0.732671698,16.29954821,0.732671698,16.29954821
 05/15  01:00:00,0.484689475,9.907539522,0.484689475,9.907539522
 05/15  01:10:00,0.46077431,9.431862161,0.46077431,9.431862161
 05/15  01:20:00,0.509795103,10.43345184,0.509795103,10.43345184
 05/15  01:30:00,0.328426103,7.242989561,0.328426103,7.242989561
 05/15  01:40:00,0.295053051,6.808808441,0.295053051,6.808808441
 05/15  01:50:00,0.213038369,5.941365559,0.213038369,5.941365559
 05/15  02:00:00,0.115427837,5.275968725,0.115427837,5.275968725
 05/15  02:10:00,0.029649061,5.018197841,0.029649061,5.018197841
 05/15  02:20:00,-0.03573272,5.026432478,-0.03573272,5.026432478
 05/15  02:30:00,-0.051267729,5.054415197,-0.051267729,5.054415197
 05/15  02:40:00,-0.060832113,5.076615861,-0.060832113,5.076615861
 05/15  02:50:00,-0.268900349,6.501461729,-0.268900349,6.501461729
 05/15  03:00:00,-0.091988338,5.175230887,-0.091988338,5.175230887
 05/15  03:10:00,-0.291891859,6.770124373,-0.291891859,6.770124373
 05/15  03:20:00,-0.22335893,6.034980647,-0.22335893,6.034980647
 05/15  03:30:00,-0.233957893,6.135768277,-0.233957893,6.135768277
 05/15  03:40:00,-0.230310474,6.100552509,-0.230310474,6.100552509
 05/15  03:50:00,-0.270567793,6.520196689,-0.270567793,6.520196689
 05/15  04:00:00,-0.269328588,6.506262128,-0.269328588,6.506262128
 05/15  04:10:00,-0.31539728,7.067873817,-0.31539728,7.067873817
 05/15  04:20:00,-0.359817598,7.694509397,-0.359817598,7.694509397
 05/15  04:30:00,-0.499074999,10.20555601,-0.499074999,10.20555601
 05/15  04:40:00,-0.711317054,15.64436024,-0.711317054,15.64436024
 05/15  04:50:00,-0.978681988,25.2307061,-0.978681988,25.2307061
 05/15  05:00:00,-0.929496081,23.247075,-0.929496081,23.247075
 05/15  05:10:00,-0.818836014,19.14132771,-0.818836014,19.14132771
 05/15  05:20:00,-0.821598732,19.23765385,-0.821598732,19.23765385
 05/15  05:30:00,-1.114072924,31.16059327,-1.114072924,31.16059327
 05/15  05:40:00,-1.08854531,29.9925071,-1.08854531,29.9925071
 05/15  05:50:00,-1.100844915,30.55254491,-1.100844915,30.55254491
 05/15  06:00:00,-1.180519509,34.3009843,-1.180519509,34.3009843
 05/15  06:10:00,-1.245295827,37.48972766,-1.245295827,37.48972766
 05/15  06:20:00,-1.228896192,36.67141409,-1.228896192,36.67141409
 05/15  06:30:00,-1.279126337,39.1996351,-1.279126337,39.1996351
 05/15  06:40:00,-1.302120276,40.37753909,-1.302120276,40.37753909
 05/15  06:50:00,-1.461646153,48.82177662,-1.461646153,48.82177662
 05/15  07:00:00,-1.220028757,36.23196342,-1.220028757,36.23196342
 05/15  07:10:00,-1.127997326,31.80696161,-1.127997326,31.80696161
 05/15  07:20:00,-1.069060585,29.11603819,-1.069060585,29.11603819
 05/15  07:30:00,-0.997861279,26.02968412,-0.997861279,26.02968412
 05/15  07:40:00,-0.942207542,23.75058299,-0.942207542,23.75058299
 05/15  07:50:00,-0.946603884,23.92621732,-0.946603884,23.92621732
 05/15  08:00:00,-0.891196189,21.76921566,-0.891196189,21.76921566
 05/15  08:10:00,-0.850510928,20.26490475,-0.850510928,20.26490475
 05/15  08:20:00,-0.803271153,18.604645,-0.803271153,18.604645
 05/15  08:30:00,-0.734683613,16.36228742,-0.734683613,16.36228742
 05/15  08:40:00,-0.650489261,13.88598785,-0.650489261,13.88598785
 05/15  08:50:00,-0.566236012,11.71535181,-0.566236012,11.71535181
 05/15  09:00:00,-0.494873294,10.1175878,-0.494873294,10.1175878
 05/15  09:10:00,0.822471668,19.26815671,0.822471668,19.26815671
 05/15  09:20:00,0.931202399,23.31428925,0.931202399,23.31428925
 05/15  09:30:00,1.023857522,27.13491007,1.023857522,27.13491007
 05/15  09:40:00,1.114147803,31.16405195,1.114147803,31.16405195
 05/15  09:50:00,1.210219745,35.74838517,1.210219745,35.74838517
 05/15  10:00:00,1.286040616,39.55254576,1.286040616,39.55254576
 05/15  10:10:00,1.360432098,43.4152079,1.360432098,43.4152079
 05/15  10:20:00,1.414630709,46.29310208,1.414630709,46.29310208
 05/15  10:30:00,1.455393207,48.48409008,1.455393207,48.48409008
 05/15  10:40:00,1.445935382,47.97406145,1.445935382,47.97406145
 05/15  10:50:00,1.61753031,57.29865655,1.61753031,57.29865655
 05/15  11:00:00,1.667173094,59.98727656,1.667173094,59.98727656
 05/15  11:10:00,1.643302325,58.69693823,1.643302325,58.69693823
 05/15  11:20:00,1.65559749,59.36222061,1.65559749,59.36222061
 05/15  11:30:00,1.732958999,63.50819336,1.732958999,63.50819336
 05/15  11:40:00,1.794431063,66.73206954,1.794431063,66.73206954
 05/15  11:50:00,1.898966164,72.00299158,1.898966164,72.00299158
 05/15  12:00:00,1.846610178,69.40117912,1.846610178,69.40117912
 05/15  12:10:00,1.851530315,69.64914077,1.851530315,69.64914077
 05/15  12:20:00,1.848122042,69.4774454,1.848122042,69.4774454
 05/15  12:30:00,2.010092641,77.2158139,2.010092641,77.2158139
 05/15  12:40:00,1.99205771,76.40165037,1.99205771,76.40165037
 05/15  12:50:00,2.027745493,77.99980887,2.027745493,77.99980887
 05/15  13:00:00,2.16652828,83.68068863,2.16652828,83.68068863
 05/15  13:10:00,2.17628983,84.04603093,2.17628983,84.04603093
 05/15  13:20:00,2.181150526,84.22619976,2.181150526,84.22619976
 05/15  13:30:00,2.315154485,88.72414317,2.315154485,88.72414317
 05/15  13:40:00,2.47816484,92.96368856,2.47816484,92.96368856
 05/15  13:50:00,2.603026705,95.3444802,2.603026705,95.3444802
 05/15  14:00:00,2.633175423,95.8167504,2.633175423,95.8167504
 05/15  14:10:00,2.617554609,95.57676162,2.617554609,95.57676162
 05/15  14:20:00,2.625343218,95.69767338,2.625343218,95.69767338
 05/15  14:30:00,2.675855717,96.42260441,2.675855717,96.42260441
 05/15  14:40:00,2.656357034,96.15470235,2.656357034,96.15470235
 05/15  14:50:00,2.698733923,96.71852322,2.698733923,96.71852322
 05/15  15:00:00,2.701013818,96.74694939,2.701013818,96.74694939
 05/15  15:10:00,2.756913569,97.38640254,2.756913569,97.38640254
 05/15  15:20:00,2.817592453,97.96442378,2.817592453,97.96442378
 05/15  15:30:00,2.764489928,97.46490248,2.764489928,97.46490248
 05/15  15:40:00,2.748654577,97.29867519,2.748654577,97.29867519
 05/15  15:50:00,2.798444156,97.79423541,2.798444156,97.79423541
 05/15  16:00:00,2.870928633,98.38383654,2.870928633,98.38383654
 05/15  16:10:00,2.90059108,98.58498015,2.90059108,98.58498015
 05/15  16:20:00,2.973140899,98.99219962,2.973140899,98.99219962
 05/15  16:30:00,3.002108298,99.12501906,3.002108298,99.12501906
 05/15  16:40:00,3.043566717,99.2894823,3.043566717,99.2894823
 05/15  16:50:00,3.088598203,99.43787262,3.088598203,99.43787262
 05/15  17:00:00,3.148363017,99.59357757,3.148363017,99.59357757
 05/15  17:10:00,3.165746811,99.63125296,3.165746811,99.63125296
 05/15  17:20:00,3.187289111,99.67374406,3.187289111,99.67374406
 05/15  17:30:00,3.192995146,99.68426503,3.192995146,99.68426503
 05/15  17:40:00,3.215020065,99.72217588,3.215020065,99.72217588
 05/15  17:50:00,3.227809106,99.74232689,3.227809106,99.74232689
 05/15  18:00:00,3.242895239,99.76445606,3.242895239,99.76445606
 05/15  18:10:00,3.09135684,99.446037,3.09135684,99.446037
 05/15  18:20:00,2.928874664,98.75730789,2.928874664,98.75730789
 05/15  18:30:00,2.776113324,97.5817241,2.776113324,97.5817241
 05/15  18:40:00,2.643244348,95.96617769,2.643244348,95.96617769
 05/15  18:50:00,2.511320413,93.66563361,2.511320413,93.66563361
 05/15  19:00:00,2.387843313,90.77995963,2.387843313,90.77995963
 05/15  19:10:00,2.306432892,88.45929333,2.306432892,88.45929333
 05/15  19:20:00,2.26262468,87.06990859,2.26262468,87.06990859
 05/15  19:30:00,2.199270162,84.88750451,2.199270162,84.88750451
 05/15  19:40:00,2.122633412,81.98062735,2.122633412,81.98062735
 05/15  19:50:00,2.063872501,79.56292719,2.063872501,79.56292719
 05/15  20:00:00,2.024832691,77.87134218,2.024832691,77.87134218
 05/15  20:10:00,1.911461226,72.61121752,1.911461226,72.61121752
 05/15  20:20:00,1.898585593,71.98438586,1.898585593,71.98438586
 05/15  20:30:00,1.961213781,74.97948228,1.961213781,74.97948228
 05/15  20:40:00,1.965443151,75.17665374,1.965443151,75.17665374
 05/15  20:50:00,1.904133387,72.25514326,1.904133387,72.25514326
 05/15  21:00:00,1.883938422,71.26477034,1.883938422,71.26477034
 05/15  21:10:00,1.874987185,70.82167977,1.874987185,70.82167977
 05/15  21:20:00,1.806112448,67.33553195,1.806112448,67.33553195
 05/15  21:30:00,1.744027701,64.09410905,1.744027701,64.09410905
 05/15  21:40:00,1.60253882,56.48346535,1.60253882,56.48346535
 05/15  21:50:00,1.661169451,59.66325995,1.661169451,59.66325995
 05/15  22:00:00,1.631717987,58.06898819,1.631717987,58.06898819
 05/15  22:10:00,1.497146332,50.74514309,1.497146332,50.74514309
 05/15  22:20:00,1.305516667,40.55254057,1.305516667,40.55254057
 05/15  22:30:00,1.251330908,37.79264758,1.251330908,37.79264758
 05/15  22:40:00,1.387070387,44.82394121,1.387070387,44.82394121
 05/15  22:50:00,1.354040516,43.07901868,1.354040516,43.07901868
 05/15  23:00:00,1.29018795,39.76476593,1.29018795,39.76476593
 05/15  23:10:00,1.290150404,39.76284292,1.290150404,39.76284292
 05/15  23:20:00,1.24049337,37.24935481,1.24049337,37.24935481
 05/15  23:30:00,1.129014193,31.85441454,1.129014193,31.85441454
 05/15  23:40:00,0.988134018,25.62270143,0.988134018,25.62270143
 05/15  23:50:00,0.889069904,21.6889128,0.889069904,21.6889128
 05/15  24:00:00,0.713737542,15.71763722,0.713737542,15.71763722
 05/16  00:10:00,0.544041166,11.19479225,0.544041166,11.19479225
 05/16  00:20:00,0.555219814,11.45430751,0.555219814,11.45430751
 05/16  00:30:00,0.514400126,10.53287445,0.514400126,10.53287445
 05/16  00:40:00,0.664574423,14.27890852,0.664574423,14.27890852
 05/16  00:50:00,0.701891268,15.36141488,0.701891268,15.36141488
 05/16  01:00:00,0.441843048,9.072782621,0.441843048,9.072782621
 05/16  01:10:00,0.641511709,13.64003669,0.641511709,13.64003669
 05/16  01:20:00,0.697374545,15.22718961,0.697374545,15.22718961
 05/16  01:30:00,0.67128482,14.46912474,0.67128482,14.46912474
 05/16  01:40:00,0.52549934,10.77627736,0.52549934,10.77627736
 05/16  01:50:00,0.469274275,9.598104127,0.469274275,9.598104127
 05/16  02:00:00,0.366953915,7.803002745,0.366953915,7.803002745
 05/16  02:10:00,0.25602741,6.360765556,0.25602741,6.360765556
 05/16  02:20:00,0.112572574,5.262477114,0.112572574,5.262477114
 05/16  02:30:00,0.062764054,5.081560429,0.062764054,5.081560429
 05/16  02:40:00,0.143691132,5.42779796,0.143691132,5.42779796
 05/16  02:50:00,-0.114501727,5.271555583,-0.114501727,5.271555583
 05/16  03:00:00,-0.205476764,5.875607604,-0.205476764,5.875607604
 05/16  03:10:00,-0.205869777,5.878966406,-0.205869777,5.878966406
 05/16  03:20:00,-0.192024953,5.764539563,-0.192024953,5.764539563
 05/16  03:30:00,-0.07183285,5.106838408,-0.07183285,5.106838408
 05/16  03:40:00,-0.133383923,5.368579598,-0.133383923,5.368579598
 05/16  03:50:00,-0.130196174,5.351159734,-0.130196174,5.351159734
 05/16  04:00:00,-0.129099489,5.345264458,-0.129099489,5.345264458
 05/16  04:10:00,-0.296708538,6.829235387,-0.296708538,6.829235387
 05/16  04:20:00,-0.489938984,10.01525509,-0.489938984,10.01525509
 05/16  04:30:00,-0.438858187,9.017573698,-0.438858187,9.017573698
 05/16  04:40:00,-0.405141054,8.420487082,-0.405141054,8.420487082
 05/16  04:50:00,-0.437981255,9.001426449,-0.437981255,9.001426449
 05/16  05:00:00,-0.470048882,9.613408628,-0.470048882,9.613408628
 05/16  05:10:00,-0.597266102,12.4789535,-0.597266102,12.4789535
 05/16  05:20:00,-0.661290752,14.1865386,-0.661290752,14.1865386
 05/16  05:30:00,-0.546579639,11.25324824,-0.546579639,11.25324824
 05/16  05:40:00,-0.495448576,10.12958702,-0.495448576,10.12958702
 05/16  05:50:00,-0.545683718,11.23258506,-0.545683718,11.23258506
 05/16  06:00:00,-0.611286573,12.83768068,-0.611286573,12.83768068
 05/16  06:10:00,-0.677528308,14.64785639,-0.677528308,14.64785639
 05/16  06:20:00,-0.795308412,18.33404329,-0.795308412,18.33404329
 05/16  06:30:00,-0.818845721,19.1416656,-0.818845721,19.1416656
 05/16  06:40:00,-0.821363459,19.22943822,-0.821363459,19.22943822
 05/16  06:50:00,-1.029052072,27.35878149,-1.029052072,27.35878149
 05/16  07:00:00,-1.117838369,31.33475135,-1.117838369,31.33475135
 05/16  07:10:00,-1.047183836,28.14798758,-1.047183836,28.14798758
 05/16  07:20:00,-1.00465503,26.31606464,-1.00465503,26.31606464
 05/16  07:30:00,-0.945305475,23.87426616,-0.945305475,23.87426616
 05/16  07:40:00,-0.831959924,19.60176674,-0.831959924,19.60176674
 05/16  07:50:00,-0.770408779,17.50522906,-0.770408779,17.50522906
 05/16  08:00:00,-0.703114863,15.39792856,-0.703114863,15.39792856
 05/16  08:10:00,-0.630525848,13.34382106,-0.630525848,13.34382106
 05/16  08:20:00,-0.515271568,10.55179213,-0.515271568,10.55179213
 05/16  08:30:00,-0.427841711,8.817122285,-0.427841711,8.817122285
 05/16  08:40:00,-0.360274416,7.701389398,-0.360274416,7.701389398
 05/16  08:50:00,-0.307829612,6.969461062,-0.307829612,6.969461062
 05/16  09:00:00,-0.231132868,6.108443977,-0.231132868,6.108443977
 05/16  09:10:00,1.047368233,28.15607523,1.047368233,28.15607523
 05/16  09:20:00,1.192742673,34.89354784,1.192742673,34.89354784
 05/16  09:30:00,1.327978561,41.7161455,1.327978561,41.7161455
 05/16  09:40:00,1.413832554,46.25040361,1.413832554,46.25040361
 05/16  09:50:00,1.435162952,47.39430449,1.435162952,47.39430449
 05/16  10:00:00,1.503266785,51.07762398,1.503266785,51.07762398
 05/16  10:10:00,1.558518296,54.08566825,1.558518296,54.08566825
 05/16  10:20:00,1.547648704,53.49334037,1.547648704,53.49334037
 05/16  10:30:00,1.565548799,54.46880896,1.565548799,54.46880896
 05/16  10:40:00,1.589364372,55.76630683,1.589364372,55.76630683
 05/16  10:50:00,1.541912041,53.18077795,1.541912041,53.18077795
