Date/Time,JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/11  02:30:00,-1.1243683012148063,31.63788638441892,-1.1243683012148063,31.63788638441892 
 05/11  02:40:00,-1.0735046383800516,29.314771135527935,-1.0735046383800516,29.314771135527935 
 05/11  02:50:00,-1.0337873554533226,27.56372791993647,-1.0337873554533226,27.56372791993647 
 05/11  03:00:00,-0.9937544320239816,25.857415916568088,-0.9937544320239816,25.857415916568088 
 05/11  03:10:00,-1.074026633458979,29.33815983435396,-1.074026633458979,29.33815983435396 
 05/11  03:20:00,-1.2446571418042465,37.45772535054503,-1.2446571418042465,37.45772535054503 
 05/11  03:30:00,-1.4731535727496917,49.444156798466959,-1.4731535727496917,49.444156798466959 
 05/11  03:40:00,-1.6097719951461285,56.87691887079699,-1.6097719951461285,56.87691887079699 
 05/11  03:50:00,-1.7112704554337677,62.354183507258159,-1.7112704554337677,62.354183507258159 
 05/11  04:00:00,-1.757264204966831,64.79184389587525,-1.757264204966831,64.79184389587525 
 05/11  04:10:00,-1.8341740837004815,68.77144533341812,-1.8341740837004815,68.77144533341812 
 05/11  04:20:00,-1.9226349128634733,73.15068766269664,-1.9226349128634733,73.15068766269664 
 05/11  04:30:00,-1.9824974222577372,75.9647892536332,-1.9824974222577372,75.9647892536332 
 05/11  04:40:00,-2.11310800385122,81.59954960191388,-2.11310800385122,81.59954960191388 
 05/11  04:50:00,-2.2043221369292449,85.0689660624796,-2.2043221369292449,85.0689660624796 
 05/11  05:00:00,-2.242791108253476,86.40858212027055,-2.242791108253476,86.40858212027055 
 05/11  05:10:00,-2.251730140608493,86.70912686827396,-2.251730140608493,86.70912686827396 
 05/11  05:20:00,-2.2555835564198905,86.83742859343849,-2.2555835564198905,86.83742859343849 
 05/11  05:30:00,-2.094298374751666,80.83458900116179,-2.094298374751666,80.83458900116179 
 05/11  05:40:00,-2.0131052570232277,77.3505244855913,-2.0131052570232277,77.3505244855913 
 05/11  05:50:00,-1.9491767239765492,74.4146644254927,-1.9491767239765492,74.4146644254927 
 05/11  06:00:00,-2.0231203847459757,77.79565594909946,-2.0231203847459757,77.79565594909946 
 05/11  06:10:00,-2.0822504989835157,80.336052242953,-2.0822504989835157,80.336052242953 
 05/11  06:20:00,-2.2683746233621968,87.25787718895194,-2.2683746233621968,87.25787718895194 
 05/11  06:30:00,-2.364233604922255,90.14179720073841,-2.364233604922255,90.14179720073841 
 05/11  06:40:00,-2.445239275437256,92.21431479967787,-2.445239275437256,92.21431479967787 
 05/11  06:50:00,-2.49896462758548,93.41013754813466,-2.49896462758548,93.41013754813466 
 05/11  07:00:00,-2.4279060261703315,91.79846347725963,-2.4279060261703315,91.79846347725963 
 05/11  07:10:00,-2.231767142330609,86.03234243783126,-2.231767142330609,86.03234243783126 
 05/11  07:20:00,-2.0927841156936877,80.77229438546832,-2.0927841156936877,80.77229438546832 
 05/11  07:30:00,-2.0160724649685539,77.48283886153118,-2.0160724649685539,77.48283886153118 
 05/11  07:40:00,-1.9635901328134147,75.09034981340912,-1.9635901328134147,75.09034981340912 
 05/11  07:50:00,-1.9319905098600577,73.59907170664795,-1.9319905098600577,73.59907170664795 
 05/11  08:00:00,-1.8564445946412665,69.8961218950753,-1.8564445946412665,69.8961218950753 
 05/11  08:10:00,-1.7951964321715846,66.77170655449999,-1.7951964321715846,66.77170655449999 
 05/11  08:20:00,-1.7249267350114102,63.08169287949491,-1.7249267350114102,63.08169287949491 
 05/11  08:30:00,-1.6718209626072199,60.23786254931516,-1.6718209626072199,60.23786254931516 
 05/11  08:40:00,-1.61156658253122,56.974499109221849,-1.61156658253122,56.974499109221849 
 05/11  08:50:00,-1.5479914970053078,53.512018929270897,-1.5479914970053078,53.512018929270897 
 05/11  09:00:00,-1.4876048657443682,50.22727993620851,-1.4876048657443682,50.22727993620851 
 05/11  09:10:00,-1.4442073846525852,47.88097705941953,-1.4442073846525852,47.88097705941953 
 05/11  09:20:00,-1.4468051868874086,48.02092848952085,-1.4468051868874086,48.02092848952085 
 05/11  09:30:00,-1.3988567807665218,45.45088555928287,-1.3988567807665218,45.45088555928287 
 05/11  09:40:00,-1.3545595515392149,43.106291689408518,-1.3545595515392149,43.106291689408518 
 05/11  09:50:00,-1.3114690008193529,40.85984777520615,-1.3114690008193529,40.85984777520615 
 05/11  10:00:00,-1.2466234496035984,37.55628430754629,-1.2466234496035984,37.55628430754629 
 05/11  10:10:00,-1.1810240812824818,34.32535743345339,-1.1810240812824818,34.32535743345339 
 05/11  10:20:00,-1.1261309326298046,31.719952905815377,-1.1261309326298046,31.719952905815377 
 05/11  10:30:00,-1.0638886991547488,28.885637298962267,-1.0638886991547488,28.885637298962267 
 05/11  10:40:00,-1.0210444605327618,27.01409221937432,-1.0210444605327618,27.01409221937432 
 05/11  10:50:00,-1.0080301787774189,26.458987877398174,-1.0080301787774189,26.458987877398174 
 05/11  11:00:00,-0.9761383207737614,25.12580272593418,-0.9761383207737614,25.12580272593418 
 05/11  11:10:00,-0.9138459559600934,22.636035692392356,-0.9138459559600934,22.636035692392356 
 05/11  11:20:00,-0.7534597540174063,16.956173953412958,-0.7534597540174063,16.956173953412958 
 05/11  11:30:00,-0.782128242509042,17.89204184766899,-0.782128242509042,17.89204184766899 
 05/11  11:40:00,-0.688085403843853,14.953909899673264,-0.688085403843853,14.953909899673264 
 05/11  11:50:00,-0.5812057665947237,12.078517861043509,-0.5812057665947237,12.078517861043509 
 05/11  12:00:00,-0.5503330249867136,11.340193025689829,-0.5503330249867136,11.340193025689829 
 05/11  12:10:00,-0.552828203928145,11.398330166431109,-0.552828203928145,11.398330166431109 
 05/11  12:20:00,-0.5789494354424483,12.023157018557314,-0.5789494354424483,12.023157018557314 
 05/11  12:30:00,-0.5081657429391524,10.398493558651254,-0.5081657429391524,10.398493558651254 
 05/11  12:40:00,-0.4315754002708824,8.884475218812839,-0.4315754002708824,8.884475218812839 
 05/11  12:50:00,-0.3188217600901052,7.113204051017661,-0.3188217600901052,7.113204051017661 
 05/11  13:00:00,-0.14208221957530937,5.418263040498417,-0.14208221957530937,5.418263040498417 
 05/11  13:10:00,-0.030867532073539987,5.019724374160873,-0.030867532073539987,5.019724374160873 
 05/11  13:20:00,0.1017280607545529,5.214320172715986,0.1017280607545529,5.214320172715986 
 05/11  13:30:00,-0.005452498322419985,5.000615421262566,-0.005452498322419985,5.000615421262566 
 05/11  13:40:00,0.05552709577966575,5.063833815576558,0.05552709577966575,5.063833815576558 
 05/11  13:50:00,0.13053374463418547,5.352984423429604,0.13053374463418547,5.352984423429604 
 05/11  14:00:00,0.12627922721524549,5.330333695174076,0.12627922721524549,5.330333695174076 
 05/11  14:10:00,0.18232174614033179,5.689118059177446,0.18232174614033179,5.689118059177446 
 05/11  14:20:00,0.282854680008616,6.66186234086193,0.282854680008616,6.66186234086193 
 05/11  14:30:00,0.34571717778222457,7.486514450416365,0.34571717778222457,7.486514450416365 
 05/11  14:40:00,0.4038536775971825,8.398655027124235,0.4038536775971825,8.398655027124235 
 05/11  14:50:00,0.38843129012411667,8.142625676955959,0.38843129012411667,8.142625676955959 
 05/11  15:00:00,0.510064605395962,10.439245151441384,0.510064605395962,10.439245151441384 
 05/11  15:10:00,0.6602918100246127,14.158530951535113,0.6602918100246127,14.158530951535113 
 05/11  15:20:00,0.764162413511755,17.301453242171549,0.764162413511755,17.301453242171549 
 05/11  15:30:00,1.0689726876744717,29.112114561644377,1.0689726876744717,29.112114561644377 
 05/11  15:40:00,0.8871617542207329,21.61700549765017,0.8871617542207329,21.61700549765017 
 05/11  15:50:00,0.8311179521572334,19.572010129364729,0.8311179521572334,19.572010129364729 
 05/11  16:00:00,0.8279944099055512,19.461878739238416,0.8279944099055512,19.461878739238416 
 05/11  16:10:00,0.8844924585211411,21.51666483431137,0.8844924585211411,21.51666483431137 
 05/11  16:20:00,0.9196758514889124,22.862507148090687,0.9196758514889124,22.862507148090687 
 05/11  16:30:00,0.8552665807584541,20.437212420279594,0.8552665807584541,20.437212420279594 
 05/11  16:40:00,0.9666876088582485,24.738241783713819,0.9666876088582485,24.738241783713819 
 05/11  16:50:00,1.0406550035716054,27.86242783927696,1.0406550035716054,27.86242783927696 
 05/11  17:00:00,0.9945902796312593,25.892424819740769,0.9945902796312593,25.892424819740769 
 05/11  17:10:00,0.9869038403442376,25.57148913261743,0.9869038403442376,25.57148913261743 
 05/11  17:20:00,0.9845118605733302,25.472077155136519,0.9845118605733302,25.472077155136519 
 05/11  17:30:00,0.9980943309633299,26.039479098883406,0.9980943309633299,26.039479098883406 
 05/11  17:40:00,1.1299191837305663,31.896675061007558,1.1299191837305663,31.896675061007558 
 05/11  17:50:00,1.1051561142185449,30.750068316101094,1.1051561142185449,30.750068316101094 
 05/11  18:00:00,1.013179682539295,26.677873688481115,1.013179682539295,26.677873688481115 
 05/11  18:10:00,1.0120632265373014,26.63033283992756,1.0120632265373014,26.63033283992756 
 05/11  18:20:00,1.1013118933935907,30.57390969439588,1.1013118933935907,30.57390969439588 
 05/11  18:30:00,0.9988312428490065,26.07046443710513,0.9988312428490065,26.07046443710513 
 05/11  18:40:00,0.9262395138924172,23.11911720051056,0.9262395138924172,23.11911720051056 
 05/11  18:50:00,0.9395035752544387,23.642939444494389,0.9395035752544387,23.642939444494389 
 05/11  19:00:00,0.8637001017011787,20.74508415043617,0.8637001017011787,20.74508415043617 
 05/11  19:10:00,0.7728705180286613,17.585995868447584,0.7728705180286613,17.585995868447584 
 05/11  19:20:00,0.7113132096120282,15.644244066191419,0.7113132096120282,15.644244066191419 
 05/11  19:30:00,0.6947091982992869,15.1483956986999,0.6947091982992869,15.1483956986999 
 05/11  19:40:00,0.6886502356019884,14.970420366577884,0.6886502356019884,14.970420366577884 
 05/11  19:50:00,0.6865676485192502,14.909613061731833,0.6865676485192502,14.909613061731833 
 05/11  20:00:00,0.642593471188276,13.669487715250313,0.642593471188276,13.669487715250313 
 05/11  20:10:00,0.5344167701736355,10.975697559502095,0.5344167701736355,10.975697559502095 
 05/11  20:20:00,0.4647556040783603,9.509340649266804,0.4647556040783603,9.509340649266804 
 05/11  20:30:00,0.39321959759454569,8.221028454175667,0.39321959759454569,8.221028454175667 
 05/11  20:40:00,0.3517371597590445,7.5742803111176759,0.3517371597590445,7.5742803111176759 
 05/11  20:50:00,0.2871761044988236,6.713201255318879,0.2871761044988236,6.713201255318879 
 05/11  21:00:00,0.25667339226648469,6.367659680955583,0.25667339226648469,6.367659680955583 
 05/11  21:10:00,0.24987686212667116,6.296003963868756,0.24987686212667116,6.296003963868756 
 05/11  21:20:00,0.2872026295388481,6.7135188090325219,0.2872026295388481,6.7135188090325219 
 05/11  21:30:00,0.11379450102553179,5.268209473654707,0.11379450102553179,5.268209473654707 
 05/11  21:40:00,-0.04650197371097859,5.044767799459976,-0.04650197371097859,5.044767799459976 
 05/11  21:50:00,-0.11213766836441475,5.260451829294269,-0.11213766836441475,5.260451829294269 
 05/11  22:00:00,-0.19380315886494227,5.778787782551007,-0.19380315886494227,5.778787782551007 
 05/11  22:10:00,-0.12080429751830671,5.302292863750196,-0.12080429751830671,5.302292863750196 
 05/11  22:20:00,-0.26275949668064316,6.433474498063589,-0.26275949668064316,6.433474498063589 
 05/11  22:30:00,-0.3254230437272157,7.201988328539585,-0.3254230437272157,7.201988328539585 
