Date/Time,THERMAL ZONE: CUBI_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: CUBI_JORGE:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_2:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE: TECHO_JORGE:Zone Mean Air Temperature [C](TimeStep) 
 05/19  10:30:00,28.070430221833698,27.523013367117377,28.369183221658046,25.51750558659994,25.218929535435924,26.105040682299806 
 05/19  10:40:00,28.124172862310425,27.585754344104953,28.512359858102859,25.532963209010693,25.23344832151948,25.991600215550677 
 05/19  10:50:00,28.157733249207828,27.62692257924457,28.6122462101588,25.55231769510636,25.2521523755791,25.786304402382798 
 05/19  11:00:00,28.177327236083586,27.64749654240636,28.671047990015386,25.574381212668024,25.274008053663107,26.151627537881994 
 05/19  11:10:00,28.219172865103578,27.695344538368454,28.788629137962365,25.602151137553503,25.301631483535617,26.24438690320474 
 05/19  11:20:00,28.26708535413939,27.75224176640743,28.91352047300727,25.632941013979918,25.332347608422816,26.808584745231415 
 05/19  11:30:00,28.32098775993623,27.816781417844675,29.05679563971108,25.665193740480427,25.364422348385589,26.685751064003836 
 05/19  11:40:00,28.367304031021946,27.870385920508427,29.165327349959584,25.6991609608014,25.398126935675188,27.202793823776476 
 05/19  11:50:00,28.421324535972056,27.934718530232965,29.299850052599007,25.737725709312497,25.436180958806003,27.436542499839008 
 05/19  12:00:00,28.481248840125276,28.008501932589267,29.44139970823408,25.78127131847332,25.47898716301948,27.299241698085504 
 05/19  12:10:00,28.532277532470684,28.071697908637469,29.559124699805019,25.82557758966937,25.522370908244779,27.261851242162284 
 05/19  12:20:00,28.55876317742505,28.100690863829905,29.62170532441371,25.867774963610864,25.56357664726658,27.81005382279055 
 05/19  12:30:00,28.6249527827841,28.17505019289773,29.75793560841982,25.91827865912779,25.61236776871376,28.29695206385115 
 05/19  12:40:00,28.713184760229376,28.278326220723899,29.937380296269695,25.977475342771816,25.672256676143033,27.73248040079419 
 05/19  12:50:00,28.756575967789563,28.32830709673877,30.023171710793436,26.03248609910917,25.730221934502859,28.70261694715798 
 05/19  13:00:00,28.779367966106205,28.357795639602807,30.073435513337487,26.087745875608705,25.791764692065216,27.988386943067547 
 05/19  13:10:00,28.82342898882505,28.407351732674394,30.166037183847526,26.152227636650623,25.86607490547413,28.7503008210768 
 05/19  13:20:00,28.89162254678891,28.4873577157396,30.29634040304143,26.22809966742536,25.94934081261747,28.337232520080506 
 05/19  13:30:00,28.94002481596212,28.544541823341949,30.382691996512429,26.30012455058422,26.032223169406664,28.991910321263498 
 05/19  13:40:00,28.999306804609924,28.614019148870779,30.490985143424198,26.37285067610117,26.116632142576348,29.111324277307678 
 05/19  13:50:00,29.057910779793347,28.684191303845354,30.603262426235746,26.44503531322649,26.20182373911785,29.69772255666988 
 05/19  14:00:00,29.133779541749406,28.779899160210769,30.734757807299919,26.519374060106377,26.291366356906918,29.898524094144969 
 05/19  14:10:00,29.172597133231535,28.83512867965555,30.79745357305412,26.591523654847813,26.380221754906218,29.48966476731258 
 05/19  14:20:00,29.275543472890008,28.962548501190306,30.968728600023835,26.667252371842204,26.475440625269238,30.446902744549378 
 05/19  14:30:00,29.35522805378278,29.080737206101249,31.0929621301749,26.75380460163654,26.58459081934327,29.628540685501386 
 05/19  14:40:00,29.370624427070788,29.11689828310958,31.113292933084066,26.826116304004218,26.676562281153893,30.216653137371674 
 05/19  14:50:00,29.395963135763183,29.1812172178666,31.14641935873031,26.918573487014599,26.795477959840846,30.292147449090935 
 05/19  15:00:00,29.45814002761483,29.28321643907112,31.240725904029575,27.009392136107754,26.91200628268286,29.628119798974465 
 05/19  15:10:00,29.56983859248349,29.46197885444569,31.412038924735048,27.100528895450343,27.039674780471107,30.40911589020245 
 05/19  15:20:00,29.670573909410125,29.62556574246945,31.560768879646827,27.19164089647182,27.17106564614824,30.505895190739485 
 05/19  15:30:00,29.666198013303974,29.65469828963851,31.54684273027825,27.273063578590866,27.27926284484613,30.951093895761895 
 05/19  15:40:00,29.74129143912971,29.812293605304249,31.645618439792928,27.382595132766779,27.432724529629163,31.218170436227127 
 05/19  15:50:00,29.7766636614116,29.891414528491155,31.673540156209133,27.470454599476349,27.5393029221542,30.44609413656778 
 05/19  16:00:00,29.796656458547085,29.962749991090868,31.698353848890127,27.559920554377827,27.645050575542876,31.024428273530576 
 05/19  16:10:00,29.891525350919648,30.15667514658295,31.82396205793507,27.68840369304771,27.799509011081413,30.607748381721984 
 05/19  16:20:00,29.908243630950758,30.21991953104461,31.82932252568063,27.773418744534589,27.90185717997587,31.44542877106629 
 05/19  16:30:00,29.906738264213364,30.28664441187327,31.788988178430036,27.873940461302558,28.03047342207599,31.61846266419186 
 05/19  16:40:00,29.91084221206492,30.37739302664372,31.747840740912783,27.981930312724708,28.175783519154956,31.48272822932141 
 05/19  16:50:00,29.922818099607406,30.439201294736855,31.760766403933844,28.04855069373629,28.271034207056688,31.07464114167441 
 05/19  17:00:00,29.9724966240349,30.559924941118898,31.818658050685145,28.14044340736542,28.38834192702097,30.94648529182718 
 05/19  17:10:00,29.984626941747579,30.626515438323943,31.82895588951227,28.221737973164545,28.488941288707858,31.313875943451739 
 05/19  17:20:00,30.02059553521269,30.73074011940749,31.874738603216004,28.308629759998494,28.593712746570867,31.49036025871892 
